total_prize_real,net_profit_real,max_drawdown,hit_6_1,hit_6_0,hit_5_1,hit_5_0,hit_4_1,hit_4_0,hit_3_1,hit_3_0,hit_2_1,hit_1_1
145400.0,-680800.0,-680800,0,0,0,0,1,18,38,279,193,453
149100.0,-677100.0,-677100,0,0,0,0,2,16,38,278,200,453
160900.0,-665300.0,-665300,0,0,0,0,4,22,37,261,207,450
178900.0,-647300.0,-647300,0,0,0,1,4,18,38,265,207,454
159600.0,-666600.0,-666600,0,0,0,0,4,20,42,248,195,470
166400.0,-659800.0,-659800,0,0,0,0,7,21,40,262,172,450
149800.0,-676400.0,-676400,0,0,0,0,4,15,36,266,185,438
145200.0,-681000.0,-681000,0,0,0,0,1,12,42,291,200,457
147600.0,-678600.0,-678600,0,0,0,0,1,15,47,263,211,443
161600.0,-664600.0,-664600,0,0,0,0,4,20,47,257,198,455
159100.0,-667100.0,-667100,0,0,0,0,4,15,54,264,204,423
181300.0,-644900.0,-644900,0,0,0,2,0,19,48,256,182,449
180700.0,-645500.0,-653400,0,0,0,1,5,15,45,228,211,457
152100.0,-674100.0,-674100,0,0,0,0,4,18,35,239,193,452
193300.0,-632900.0,-632900,0,0,0,2,2,22,42,262,200,447
156300.0,-669900.0,-669900,0,0,0,0,3,20,40,250,202,469
298400.0,-527800.0,-527800,0,0,1,0,3,13,27,280,204,464
169200.0,-657000.0,-657000,0,0,0,1,4,10,41,258,185,460
158900.0,-667300.0,-667300,0,0,0,0,4,23,31,264,196,465
154800.0,-671400.0,-671400,0,0,0,0,4,20,34,243,183,483
137900.0,-688300.0,-688300,0,0,0,0,0,21,25,251,205,450
212400.0,-613800.0,-613800,0,0,0,3,4,13,35,238,211,460
178500.0,-647700.0,-647700,0,0,0,1,2,25,46,270,212,427
155900.0,-670300.0,-670300,0,0,0,0,3,12,52,269,212,442
346300.0,-479900.0,-479900,0,0,1,2,3,16,46,292,212,415
203800.0,-622400.0,-622400,0,0,0,3,1,15,40,262,198,460
154100.0,-672100.0,-672100,0,0,0,0,3,19,39,265,205,438
176200.0,-650000.0,-650000,0,0,0,1,5,18,41,265,182,425
207000.0,-619200.0,-619200,0,0,0,2,8,16,30,263,190,459
158900.0,-667300.0,-667300,0,0,0,0,4,23,30,247,201,476
161200.0,-665000.0,-665000,0,0,0,0,5,23,29,273,199,441
185300.0,-640900.0,-645100,0,0,0,2,1,19,39,244,204,453
185300.0,-640900.0,-640900,0,0,0,1,6,20,34,254,194,475
177800.0,-648400.0,-648400,0,0,0,1,3,23,44,263,187,461
152600.0,-673600.0,-673600,0,0,0,0,2,26,36,244,203,444
160600.0,-665600.0,-665600,0,0,0,0,5,18,38,277,188,457
174700.0,-651500.0,-651500,0,0,0,1,3,19,37,256,217,437
146400.0,-679800.0,-679800,0,0,0,0,3,15,36,240,205,430
155800.0,-670400.0,-670400,0,0,0,0,5,18,25,280,191,452
152400.0,-673800.0,-673800,0,0,0,0,3,22,40,253,178,459
182600.0,-643600.0,-643600,0,0,0,1,2,27,45,263,211,465
151700.0,-674500.0,-674500,0,0,0,0,2,21,36,256,201,467
156500.0,-669700.0,-669700,0,0,0,0,3,19,42,246,200,479
146800.0,-679400.0,-679400,0,0,0,0,1,21,36,236,220,440
152600.0,-673600.0,-673600,0,0,0,0,1,21,39,280,205,472
158100.0,-668100.0,-668100,0,0,0,0,4,20,35,268,200,453
168700.0,-657500.0,-657500,0,0,0,0,7,13,39,287,209,442
145500.0,-680700.0,-680700,0,0,0,0,2,21,29,236,219,417
296700.0,-529500.0,-557400,0,0,1,0,3,17,29,259,200,436
163500.0,-662700.0,-662700,0,0,0,0,5,19,36,268,215,441
148300.0,-677900.0,-677900,0,0,0,0,1,23,34,249,215,444
194400.0,-631800.0,-631800,0,0,0,2,3,18,48,238,204,442
157700.0,-668500.0,-668500,0,0,0,0,3,30,41,237,175,466
152500.0,-673700.0,-673700,0,0,0,0,1,28,31,272,207,451
149400.0,-676800.0,-676800,0,0,0,0,3,14,37,247,222,423
167100.0,-659100.0,-659100,0,0,0,1,4,15,35,249,186,430
153800.0,-672400.0,-672400,0,0,0,0,3,20,34,273,202,445
167500.0,-658700.0,-658700,0,0,0,1,2,19,29,285,189,464
152200.0,-674000.0,-674000,0,0,0,0,3,16,39,257,211,439
166600.0,-659600.0,-659600,0,0,0,1,2,13,44,244,211,440
304300.0,-521900.0,-521900,0,0,1,0,3,20,42,253,200,442
195500.0,-630700.0,-630700,0,0,0,2,3,25,33,266,202,433
155600.0,-670600.0,-670600,0,0,0,0,3,17,35,278,230,422
146100.0,-680100.0,-680100,0,0,0,0,1,20,31,258,217,445
152100.0,-674100.0,-674100,0,0,0,0,2,21,35,260,216,441
152500.0,-673700.0,-673700,0,0,0,0,3,16,34,246,215,465
159900.0,-666300.0,-666300,0,0,0,0,4,18,37,285,199,464
173200.0,-653000.0,-653000,0,0,0,1,1,20,50,246,219,448
149100.0,-677100.0,-677100,0,0,0,0,2,19,42,252,190,459
163400.0,-662800.0,-662800,0,0,0,1,3,17,39,246,185,406
188100.0,-638100.0,-638100,0,0,0,2,2,22,40,254,189,433
143500.0,-682700.0,-682700,0,0,0,0,2,17,34,242,203,435
163700.0,-662500.0,-662500,0,0,0,0,6,18,33,237,208,468
148100.0,-678100.0,-678100,0,0,0,0,2,15,34,282,208,447
171600.0,-654600.0,-656600,0,0,0,1,3,19,31,252,202,464
161000.0,-665200.0,-665200,0,0,0,0,5,16,36,258,204,472
177200.0,-649000.0,-649000,0,0,0,1,4,18,35,235,215,463
143700.0,-682500.0,-682500,0,0,0,0,1,15,39,240,219,443
201600.0,-624600.0,-624600,0,0,0,2,1,29,53,238,234,426
147200.0,-679000.0,-679000,0,0,0,0,2,18,30,268,204,452
153300.0,-672900.0,-672900,0,0,0,0,2,20,38,249,207,478
167800.0,-658400.0,-658400,0,0,0,1,3,12,38,247,191,481
173500.0,-652700.0,-652700,0,0,0,1,5,16,35,252,192,431
155600.0,-670600.0,-670600,0,0,0,0,4,20,33,264,185,470
188100.0,-638100.0,-638100,0,0,0,1,5,17,60,269,202,432
181000.0,-645200.0,-645200,0,0,0,1,5,25,34,255,197,425
164600.0,-661600.0,-661600,0,0,0,0,4,18,31,297,216,489
173700.0,-652500.0,-652500,0,0,0,1,2,17,49,242,219,445
174600.0,-651600.0,-651600,0,0,0,0,8,20,36,254,188,492
170200.0,-656000.0,-656000,0,0,0,1,3,21,32,241,200,445
167100.0,-659100.0,-659100,0,0,0,0,5,25,38,252,200,467
177100.0,-649100.0,-649100,0,0,0,1,2,25,47,253,218,414
170300.0,-655900.0,-655900,0,0,0,1,4,15,34,278,191,427
170900.0,-655300.0,-655300,0,0,0,1,2,22,30,235,225,448
167800.0,-658400.0,-658400,0,0,0,1,2,16,39,244,191,488
147300.0,-678900.0,-678900,0,0,0,0,3,16,28,277,197,442
184800.0,-641400.0,-641400,0,0,0,2,0,20,36,252,204,484
173900.0,-652300.0,-652300,0,0,0,1,1,25,42,264,205,457
155600.0,-670600.0,-670600,0,0,0,0,4,19,32,281,193,449
165500.0,-660700.0,-660700,0,0,0,1,2,21,31,280,178,447
172800.0,-653400.0,-653400,0,0,0,1,2,14,48,279,200,465
139000.0,-687200.0,-687200,0,0,0,0,2,20,22,250,180,452
159600.0,-666600.0,-666600,0,0,0,0,4,19,38,255,201,475
2592195.0,1765995.0,-626000,0,1,0,1,1,22,36,259,193,453
183600.0,-642600.0,-642600,0,0,0,2,1,20,37,251,191,455
137400.0,-688800.0,-688800,0,0,0,0,2,14,28,223,196,455
164200.0,-662000.0,-662000,0,0,0,0,4,25,32,278,209,458
168200.0,-658000.0,-658000,0,0,0,1,3,22,26,258,182,460
159100.0,-667100.0,-667100,0,0,0,0,3,19,37,271,208,484
180500.0,-645700.0,-645700,0,0,0,1,4,19,38,260,211,459
169900.0,-656300.0,-656300,0,0,0,0,5,28,34,253,214,458
153900.0,-672300.0,-672300,0,0,0,0,4,16,35,259,202,448
159500.0,-666700.0,-666700,0,0,0,0,2,31,32,242,232,433
150900.0,-675300.0,-675300,0,0,0,0,3,17,38,251,205,440
151600.0,-674600.0,-674600,0,0,0,0,3,15,35,259,211,455
144100.0,-682100.0,-682100,0,0,0,0,0,21,42,254,210,431
160900.0,-665300.0,-665300,0,0,0,0,3,32,33,249,196,460
151600.0,-674600.0,-674600,0,0,0,0,3,10,41,241,222,467
168500.0,-657700.0,-657700,0,0,0,1,1,25,39,272,189,439
166000.0,-660200.0,-660200,0,0,0,0,5,23,47,227,207,447
145500.0,-680700.0,-680700,0,0,0,0,2,17,36,253,183,476
160500.0,-665700.0,-665700,0,0,0,0,3,25,41,256,214,437
178000.0,-648200.0,-648200,0,0,0,1,5,18,39,247,191,451
171300.0,-654900.0,-654900,0,0,0,0,8,17,34,250,214,443
147500.0,-678700.0,-678700,0,0,0,0,2,14,43,257,201,452
143400.0,-682800.0,-682800,0,0,0,0,1,23,33,243,197,441
144900.0,-681300.0,-681300,0,0,0,0,1,18,41,272,191,447
151300.0,-674900.0,-674900,0,0,0,0,2,26,36,251,203,424
166000.0,-660200.0,-660200,0,0,0,0,4,19,38,285,215,481
150700.0,-675500.0,-675500,0,0,0,0,1,20,53,266,202,425
155100.0,-671100.0,-671100,0,0,0,0,2,20,40,252,220,459
171700.0,-654500.0,-654500,0,0,0,1,1,21,34,271,217,468
163700.0,-662500.0,-662500,0,0,0,1,1,18,41,254,201,433
152800.0,-673400.0,-673400,0,0,0,0,3,19,35,264,205,442
165100.0,-661100.0,-661100,0,0,0,1,4,8,39,234,196,445
331400.0,-494800.0,-524900,0,0,1,1,5,19,35,246,217,442
142300.0,-683900.0,-683900,0,0,0,0,1,14,38,257,208,446
167400.0,-658800.0,-658800,0,0,0,1,2,17,33,253,210,453
159000.0,-667200.0,-667200,0,0,0,0,4,20,32,263,205,469
163200.0,-663000.0,-663000,0,0,0,1,1,18,31,279,193,459
5494247.0,4668047.0,-92300,0,1,0,0,2,17,43,278,200,438
141400.0,-684800.0,-684800,0,0,0,0,0,18,45,216,191,492
151900.0,-674300.0,-674300,0,0,0,0,2,19,45,267,197,446
154900.0,-671300.0,-671300,0,0,0,0,5,18,30,252,188,457
137600.0,-688600.0,-688600,0,0,0,0,1,17,24,267,202,433
149200.0,-677000.0,-677000,0,0,0,0,2,19,37,267,202,441
167600.0,-658600.0,-658600,0,0,0,1,1,23,32,247,207,463
141400.0,-684800.0,-684800,0,0,0,0,0,13,41,237,216,477
138600.0,-687600.0,-687600,0,0,0,0,0,15,46,248,193,448
174900.0,-651300.0,-651300,0,0,0,1,2,22,43,250,200,471
168500.0,-657700.0,-657700,0,0,0,1,3,14,35,257,202,452
155400.0,-670800.0,-670800,0,0,0,0,3,20,58,240,187,428
318900.0,-507300.0,-507300,0,0,1,1,2,19,39,263,207,424
148200.0,-678000.0,-678000,0,0,0,0,1,25,33,273,194,449
160400.0,-665800.0,-665800,0,0,0,0,4,23,36,248,200,468
174500.0,-651700.0,-651700,0,0,0,0,6,23,46,273,198,468
173400.0,-652800.0,-652800,0,0,0,1,3,18,38,268,208,434
184100.0,-642100.0,-642100,0,0,0,2,0,18,39,279,210,442
169300.0,-656900.0,-656900,0,0,0,1,1,22,39,252,213,443
167100.0,-659100.0,-659100,0,0,0,0,6,23,38,255,204,432
145100.0,-681100.0,-681100,0,0,0,0,1,14,42,249,221,440
167700.0,-658500.0,-658500,0,0,0,1,1,20,38,271,210,434
193000.0,-633200.0,-633200,0,0,0,2,2,27,29,266,203,446
187300.0,-638900.0,-638900,0,0,0,2,1,18,50,239,193,464
301300.0,-524900.0,-524900,0,0,1,0,4,12,47,252,195,427
154900.0,-671300.0,-671300,0,0,0,0,3,19,35,258,209,461
147300.0,-678900.0,-678900,0,0,0,0,0,23,31,250,213,489
144400.0,-681800.0,-681800,0,0,0,0,2,13,30,262,203,472
152500.0,-673700.0,-673700,0,0,0,0,3,14,40,263,207,456
157100.0,-669100.0,-669100,0,0,0,0,3,21,50,232,199,453
146900.0,-679300.0,-679300,0,0,0,0,3,16,38,249,191,438
319400.0,-506800.0,-506800,0,0,1,1,2,19,36,265,201,451
164900.0,-661300.0,-661300,0,0,0,1,2,17,28,259,206,450
163600.0,-662600.0,-662600,0,0,0,0,3,34,36,272,176,476
176900.0,-649300.0,-649300,0,0,0,1,4,23,29,258,194,463
185600.0,-640600.0,-640600,0,0,0,1,5,23,40,262,193,464
153800.0,-672400.0,-672400,0,0,0,0,3,22,38,257,183,467
169900.0,-656300.0,-656300,0,0,0,0,7,18,32,255,205,482
170100.0,-656100.0,-656100,0,0,0,0,7,26,30,269,188,448
158100.0,-668100.0,-668100,0,0,0,1,0,17,33,272,198,445
168600.0,-657600.0,-657600,0,0,0,1,3,12,31,267,214,451
161200.0,-665000.0,-665000,0,0,0,1,1,16,42,244,182,468
168200.0,-658000.0,-658000,0,0,0,1,3,12,32,267,210,451
196100.0,-630100.0,-630100,0,0,0,2,2,21,49,278,171,497
166000.0,-660200.0,-660200,0,0,0,0,6,15,46,265,200,451
295300.0,-530900.0,-530900,0,0,1,0,3,18,32,254,186,435
163000.0,-663200.0,-663200,0,0,0,0,4,21,41,291,197,453
179800.0,-646400.0,-646400,0,0,0,1,2,25,36,259,224,467
161100.0,-665100.0,-665100,0,0,0,0,3,22,40,272,233,417
145300.0,-680900.0,-680900,0,0,0,0,1,18,33,267,195,480
330200.0,-496000.0,-496000,0,0,1,2,2,14,27,271,196,439
139900.0,-686300.0,-686300,0,0,0,0,1,16,31,251,192,472
166800.0,-659400.0,-659400,0,0,0,1,1,19,43,262,189,464
189300.0,-636900.0,-636900,0,0,0,2,4,13,46,230,184,447
156000.0,-670200.0,-670200,0,0,0,0,4,19,38,239,199,459
147500.0,-678700.0,-678700,0,0,0,0,0,22,46,271,195,454
155600.0,-670600.0,-670600,0,0,0,0,3,23,30,288,198,448
153400.0,-672800.0,-672800,0,0,0,0,3,22,31,236,206,466
149400.0,-676800.0,-676800,0,0,0,0,3,21,26,260,207,428
168500.0,-657700.0,-657700,0,0,0,1,3,21,43,228,190,417
190600.0,-635600.0,-635600,0,0,0,1,6,25,31,268,196,482
147200.0,-679000.0,-679000,0,0,0,0,2,18,34,281,199,433
179300.0,-646900.0,-646900,0,0,0,1,3,28,36,260,200,445
160200.0,-666000.0,-666000,0,0,0,1,0,19,43,270,172,464
144700.0,-681500.0,-681500,0,0,0,0,1,18,47,249,202,422
165100.0,-661100.0,-661100,0,0,0,1,2,24,28,252,178,459
2735504.0,1909304.0,-55500,0,1,0,0,2,23,44,266,205,483
216800.0,-609400.0,-609400,0,0,0,3,1,33,40,263,196,449
193300.0,-632900.0,-635400,0,0,0,1,6,21,42,253,228,448
146100.0,-680100.0,-680100,0,0,0,0,3,8,29,276,213,459
154300.0,-671900.0,-671900,0,0,0,0,2,21,34,265,218,458
345900.0,-480300.0,-480300,0,0,1,2,4,16,36,269,209,440
147700.0,-678500.0,-678500,0,0,0,0,1,23,36,265,202,440
173100.0,-653100.0,-653100,0,0,0,1,1,32,47,223,192,440
