cost,prize,profit,draws,h61,h60,h51
214500,39400.0,-175100.0,1384,0,0,0
214500,185500.0,-29000.0,1384,0,0,1
214500,39200.0,-175300.0,1384,0,0,0
214500,35800.0,-178700.0,1384,0,0,0
214500,37300.0,-177200.0,1384,0,0,0
214500,34300.0,-180200.0,1384,0,0,0
214500,61100.0,-153400.0,1384,0,0,0
214500,37100.0,-177400.0,1384,0,0,0
214500,40700.0,-173800.0,1384,0,0,0
214500,39300.0,-175200.0,1384,0,0,0
214500,36600.0,-177900.0,1384,0,0,0
214500,34800.0,-179700.0,1384,0,0,0
214500,34500.0,-180000.0,1384,0,0,0
214500,45900.0,-168600.0,1384,0,0,0
214500,40600.0,-173900.0,1384,0,0,0
214500,36500.0,-178000.0,1384,0,0,0
214500,46800.0,-167700.0,1384,0,0,0
214500,41700.0,-172800.0,1384,0,0,0
214500,35600.0,-178900.0,1384,0,0,0
214500,46300.0,-168200.0,1384,0,0,0
214500,40900.0,-173600.0,1384,0,0,0
214500,38500.0,-176000.0,1384,0,0,0
214500,35100.0,-179400.0,1384,0,0,0
214500,47100.0,-167400.0,1384,0,0,0
214500,83300.0,-131200.0,1384,0,0,0
214500,35700.0,-178800.0,1384,0,0,0
214500,38500.0,-176000.0,1384,0,0,0
214500,41900.0,-172600.0,1384,0,0,0
214500,31800.0,-182700.0,1384,0,0,0
214500,43000.0,-171500.0,1384,0,0,0
214500,46200.0,-168300.0,1384,0,0,0
214500,35100.0,-179400.0,1384,0,0,0
214500,44800.0,-169700.0,1384,0,0,0
214500,37000.0,-177500.0,1384,0,0,0
214500,38900.0,-175600.0,1384,0,0,0
214500,55200.0,-159300.0,1384,0,0,0
214500,18570372.0,18355872.0,1384,0,1,0
214500,35000.0,-179500.0,1384,0,0,0
214500,40600.0,-173900.0,1384,0,0,0
214500,42100.0,-172400.0,1384,0,0,0
214500,35100.0,-179400.0,1384,0,0,0
214500,34900.0,-179600.0,1384,0,0,0
214500,45800.0,-168700.0,1384,0,0,0
214500,74900.0,-139600.0,1384,0,0,0
214500,31100.0,-183400.0,1384,0,0,0
214500,41100.0,-173400.0,1384,0,0,0
214500,33400.0,-181100.0,1384,0,0,0
214500,39900.0,-174600.0,1384,0,0,0
214500,44500.0,-170000.0,1384,0,0,0
214500,40200.0,-174300.0,1384,0,0,0
214500,40200.0,-174300.0,1384,0,0,0
214500,36200.0,-178300.0,1384,0,0,0
214500,35900.0,-178600.0,1384,0,0,0
214500,38100.0,-176400.0,1384,0,0,0
214500,36100.0,-178400.0,1384,0,0,0
214500,38700.0,-175800.0,1384,0,0,0
214500,39300.0,-175200.0,1384,0,0,0
214500,39400.0,-175100.0,1384,0,0,0
214500,47200.0,-167300.0,1384,0,0,0
214500,34500.0,-180000.0,1384,0,0,0
214500,43300.0,-171200.0,1384,0,0,0
214500,37400.0,-177100.0,1384,0,0,0
214500,37800.0,-176700.0,1384,0,0,0
214500,37300.0,-177200.0,1384,0,0,0
214500,35800.0,-178700.0,1384,0,0,0
214500,32800.0,-181700.0,1384,0,0,0
214500,60500.0,-154000.0,1384,0,0,0
214500,44900.0,-169600.0,1384,0,0,0
214500,38300.0,-176200.0,1384,0,0,0
214500,36100.0,-178400.0,1384,0,0,0
214500,46200.0,-168300.0,1384,0,0,0
214500,43300.0,-171200.0,1384,0,0,0
214500,39400.0,-175100.0,1384,0,0,0
214500,38100.0,-176400.0,1384,0,0,0
214500,44200.0,-170300.0,1384,0,0,0
214500,38900.0,-175600.0,1384,0,0,0
214500,43400.0,-171100.0,1384,0,0,0
214500,36300.0,-178200.0,1384,0,0,0
214500,40300.0,-174200.0,1384,0,0,0
214500,41100.0,-173400.0,1384,0,0,0
214500,38800.0,-175700.0,1384,0,0,0
214500,52400.0,-162100.0,1384,0,0,0
214500,37500.0,-177000.0,1384,0,0,0
214500,31100.0,-183400.0,1384,0,0,0
214500,34000.0,-180500.0,1384,0,0,0
214500,54700.0,-159800.0,1384,0,0,0
214500,42900.0,-171600.0,1384,0,0,0
214500,33000.0,-181500.0,1384,0,0,0
214500,37000.0,-177500.0,1384,0,0,0
214500,62800.0,-151700.0,1384,0,0,0
214500,37100.0,-177400.0,1384,0,0,0
214500,39600.0,-174900.0,1384,0,0,0
214500,43600.0,-170900.0,1384,0,0,0
214500,38600.0,-175900.0,1384,0,0,0
214500,34600.0,-179900.0,1384,0,0,0
214500,189700.0,-24800.0,1384,0,0,1
214500,49400.0,-165100.0,1384,0,0,0
214500,35500.0,-179000.0,1384,0,0,0
214500,45300.0,-169200.0,1384,0,0,0
214500,38000.0,-176500.0,1384,0,0,0
214500,41800.0,-172700.0,1384,0,0,0
214500,49400.0,-165100.0,1384,0,0,0
214500,38900.0,-175600.0,1384,0,0,0
214500,38700.0,-175800.0,1384,0,0,0
214500,37900.0,-176600.0,1384,0,0,0
214500,37200.0,-177300.0,1384,0,0,0
214500,33600.0,-180900.0,1384,0,0,0
214500,63100.0,-151400.0,1384,0,0,0
214500,61900.0,-152600.0,1384,0,0,0
214500,33300.0,-181200.0,1384,0,0,0
214500,39300.0,-175200.0,1384,0,0,0
214500,35100.0,-179400.0,1384,0,0,0
214500,39900.0,-174600.0,1384,0,0,0
214500,35100.0,-179400.0,1384,0,0,0
214500,46900.0,-167600.0,1384,0,0,0
214500,35400.0,-179100.0,1384,0,0,0
214500,45600.0,-168900.0,1384,0,0,0
214500,35400.0,-179100.0,1384,0,0,0
214500,33400.0,-181100.0,1384,0,0,0
214500,33000.0,-181500.0,1384,0,0,0
214500,41800.0,-172700.0,1384,0,0,0
214500,46300.0,-168200.0,1384,0,0,0
214500,42400.0,-172100.0,1384,0,0,0
214500,36800.0,-177700.0,1384,0,0,0
214500,36500.0,-178000.0,1384,0,0,0
214500,41300.0,-173200.0,1384,0,0,0
214500,57800.0,-156700.0,1384,0,0,0
214500,42800.0,-171700.0,1384,0,0,0
214500,35200.0,-179300.0,1384,0,0,0
214500,62000.0,-152500.0,1384,0,0,0
214500,36800.0,-177700.0,1384,0,0,0
214500,35500.0,-179000.0,1384,0,0,0
214500,57000.0,-157500.0,1384,0,0,0
214500,35200.0,-179300.0,1384,0,0,0
214500,40700.0,-173800.0,1384,0,0,0
214500,39900.0,-174600.0,1384,0,0,0
214500,41600.0,-172900.0,1384,0,0,0
214500,57000.0,-157500.0,1384,0,0,0
214500,39600.0,-174900.0,1384,0,0,0
214500,39900.0,-174600.0,1384,0,0,0
214500,39300.0,-175200.0,1384,0,0,0
214500,42000.0,-172500.0,1384,0,0,0
214500,39100.0,-175400.0,1384,0,0,0
214500,37900.0,-176600.0,1384,0,0,0
214500,36300.0,-178200.0,1384,0,0,0
214500,43600.0,-170900.0,1384,0,0,0
214500,39300.0,-175200.0,1384,0,0,0
214500,35500.0,-179000.0,1384,0,0,0
214500,77900.0,-136600.0,1384,0,0,0
214500,33500.0,-181000.0,1384,0,0,0
214500,39400.0,-175100.0,1384,0,0,0
214500,42000.0,-172500.0,1384,0,0,0
214500,41100.0,-173400.0,1384,0,0,0
214500,40900.0,-173600.0,1384,0,0,0
214500,38200.0,-176300.0,1384,0,0,0
214500,41700.0,-172800.0,1384,0,0,0
214500,36900.0,-177600.0,1384,0,0,0
214500,35500.0,-179000.0,1384,0,0,0
214500,48400.0,-166100.0,1384,0,0,0
214500,34200.0,-180300.0,1384,0,0,0
214500,43600.0,-170900.0,1384,0,0,0
214500,53100.0,-161400.0,1384,0,0,0
214500,39000.0,-175500.0,1384,0,0,0
214500,36600.0,-177900.0,1384,0,0,0
214500,40600.0,-173900.0,1384,0,0,0
214500,53200.0,-161300.0,1384,0,0,0
214500,38000.0,-176500.0,1384,0,0,0
214500,41900.0,-172600.0,1384,0,0,0
214500,58800.0,-155700.0,1384,0,0,0
214500,56500.0,-158000.0,1384,0,0,0
214500,37100.0,-177400.0,1384,0,0,0
214500,60600.0,-153900.0,1384,0,0,0
214500,40400.0,-174100.0,1384,0,0,0
214500,38700.0,-175800.0,1384,0,0,0
214500,39500.0,-175000.0,1384,0,0,0
214500,46200.0,-168300.0,1384,0,0,0
214500,37900.0,-176600.0,1384,0,0,0
214500,45900.0,-168600.0,1384,0,0,0
214500,51000.0,-163500.0,1384,0,0,0
214500,32300.0,-182200.0,1384,0,0,0
214500,42300.0,-172200.0,1384,0,0,0
214500,40600.0,-173900.0,1384,0,0,0
214500,38800.0,-175700.0,1384,0,0,0
214500,38300.0,-176200.0,1384,0,0,0
214500,46800.0,-167700.0,1384,0,0,0
214500,42200.0,-172300.0,1384,0,0,0
214500,42400.0,-172100.0,1384,0,0,0
214500,38000.0,-176500.0,1384,0,0,0
214500,34500.0,-180000.0,1384,0,0,0
214500,58300.0,-156200.0,1384,0,0,0
214500,50500.0,-164000.0,1384,0,0,0
214500,62200.0,-152300.0,1384,0,0,0
214500,35900.0,-178600.0,1384,0,0,0
214500,38400.0,-176100.0,1384,0,0,0
214500,43900.0,-170600.0,1384,0,0,0
214500,37600.0,-176900.0,1384,0,0,0
214500,42300.0,-172200.0,1384,0,0,0
214500,86200.0,-128300.0,1384,0,0,0
214500,35300.0,-179200.0,1384,0,0,0
214500,34000.0,-180500.0,1384,0,0,0
214500,34800.0,-179700.0,1384,0,0,0
214500,37800.0,-176700.0,1384,0,0,0
214500,37500.0,-177000.0,1384,0,0,0
214500,189100.0,-25400.0,1384,0,0,1
214500,43000.0,-171500.0,1384,0,0,0
214500,39700.0,-174800.0,1384,0,0,0
214500,41200.0,-173300.0,1384,0,0,0
214500,59000.0,-155500.0,1384,0,0,0
214500,39900.0,-174600.0,1384,0,0,0
214500,37700.0,-176800.0,1384,0,0,0
214500,46900.0,-167600.0,1384,0,0,0
214500,39000.0,-175500.0,1384,0,0,0
214500,32300.0,-182200.0,1384,0,0,0
214500,36300.0,-178200.0,1384,0,0,0
214500,38600.0,-175900.0,1384,0,0,0
214500,36400.0,-178100.0,1384,0,0,0
214500,36900.0,-177600.0,1384,0,0,0
214500,38500.0,-176000.0,1384,0,0,0
214500,44600.0,-169900.0,1384,0,0,0
214500,38800.0,-175700.0,1384,0,0,0
214500,34200.0,-180300.0,1384,0,0,0
214500,49500.0,-165000.0,1384,0,0,0
214500,34800.0,-179700.0,1384,0,0,0
214500,40000.0,-174500.0,1384,0,0,0
214500,39800.0,-174700.0,1384,0,0,0
214500,40000.0,-174500.0,1384,0,0,0
214500,38100.0,-176400.0,1384,0,0,0
214500,35300.0,-179200.0,1384,0,0,0
214500,39700.0,-174800.0,1384,0,0,0
214500,43600.0,-170900.0,1384,0,0,0
214500,39600.0,-174900.0,1384,0,0,0
214500,195400.0,-19100.0,1384,0,0,1
214500,42000.0,-172500.0,1384,0,0,0
214500,33000.0,-181500.0,1384,0,0,0
214500,37900.0,-176600.0,1384,0,0,0
214500,45000.0,-169500.0,1384,0,0,0
214500,39400.0,-175100.0,1384,0,0,0
214500,50000.0,-164500.0,1384,0,0,0
214500,36600.0,-177900.0,1384,0,0,0
214500,31600.0,-182900.0,1384,0,0,0
214500,80700.0,-133800.0,1384,0,0,0
214500,39800.0,-174700.0,1384,0,0,0
214500,37500.0,-177000.0,1384,0,0,0
214500,37300.0,-177200.0,1384,0,0,0
214500,39700.0,-174800.0,1384,0,0,0
214500,34700.0,-179800.0,1384,0,0,0
214500,41100.0,-173400.0,1384,0,0,0
214500,39900.0,-174600.0,1384,0,0,0
214500,42300.0,-172200.0,1384,0,0,0
214500,42700.0,-171800.0,1384,0,0,0
214500,39500.0,-175000.0,1384,0,0,0
214500,39100.0,-175400.0,1384,0,0,0
214500,41000.0,-173500.0,1384,0,0,0
214500,196200.0,-18300.0,1384,0,0,1
214500,195700.0,-18800.0,1384,0,0,1
214500,44600.0,-169900.0,1384,0,0,0
214500,33800.0,-180700.0,1384,0,0,0
214500,38900.0,-175600.0,1384,0,0,0
214500,41700.0,-172800.0,1384,0,0,0
214500,56700.0,-157800.0,1384,0,0,0
214500,41500.0,-173000.0,1384,0,0,0
214500,62900.0,-151600.0,1384,0,0,0
214500,41100.0,-173400.0,1384,0,0,0
214500,39200.0,-175300.0,1384,0,0,0
214500,39400.0,-175100.0,1384,0,0,0
214500,38200.0,-176300.0,1384,0,0,0
214500,52600.0,-161900.0,1384,0,0,0
214500,37300.0,-177200.0,1384,0,0,0
214500,44700.0,-169800.0,1384,0,0,0
214500,44300.0,-170200.0,1384,0,0,0
214500,38500.0,-176000.0,1384,0,0,0
214500,44100.0,-170400.0,1384,0,0,0
214500,42800.0,-171700.0,1384,0,0,0
214500,46800.0,-167700.0,1384,0,0,0
214500,36100.0,-178400.0,1384,0,0,0
214500,60100.0,-154400.0,1384,0,0,0
214500,34600.0,-179900.0,1384,0,0,0
214500,41200.0,-173300.0,1384,0,0,0
214500,182300.0,-32200.0,1384,0,0,1
214500,59300.0,-155200.0,1384,0,0,0
214500,45700.0,-168800.0,1384,0,0,0
214500,34700.0,-179800.0,1384,0,0,0
214500,44600.0,-169900.0,1384,0,0,0
214500,38400.0,-176100.0,1384,0,0,0
214500,35200.0,-179300.0,1384,0,0,0
214500,192200.0,-22300.0,1384,0,0,1
214500,36900.0,-177600.0,1384,0,0,0
214500,47500.0,-167000.0,1384,0,0,0
214500,196300.0,-18200.0,1384,0,0,1
214500,36400.0,-178100.0,1384,0,0,0
214500,38800.0,-175700.0,1384,0,0,0
214500,39500.0,-175000.0,1384,0,0,0
214500,40300.0,-174200.0,1384,0,0,0
214500,33300.0,-181200.0,1384,0,0,0
214500,40800.0,-173700.0,1384,0,0,0
214500,39400.0,-175100.0,1384,0,0,0
214500,41700.0,-172800.0,1384,0,0,0
214500,41800.0,-172700.0,1384,0,0,0
214500,37300.0,-177200.0,1384,0,0,0
214500,38100.0,-176400.0,1384,0,0,0
214500,49800.0,-164700.0,1384,0,0,0
214500,33100.0,-181400.0,1384,0,0,0
214500,42700.0,-171800.0,1384,0,0,0
214500,36800.0,-177700.0,1384,0,0,0
214500,43000.0,-171500.0,1384,0,0,0
214500,40700.0,-173800.0,1384,0,0,0
214500,37200.0,-177300.0,1384,0,0,0
214500,41600.0,-172900.0,1384,0,0,0
214500,70900.0,-143600.0,1384,0,0,0
214500,49000.0,-165500.0,1384,0,0,0
214500,37800.0,-176700.0,1384,0,0,0
214500,42900.0,-171600.0,1384,0,0,0
214500,40200.0,-174300.0,1384,0,0,0
214500,43800.0,-170700.0,1384,0,0,0
214500,36500.0,-178000.0,1384,0,0,0
214500,42900.0,-171600.0,1384,0,0,0
214500,32300.0,-182200.0,1384,0,0,0
214500,59400.0,-155100.0,1384,0,0,0
214500,38000.0,-176500.0,1384,0,0,0
214500,42800.0,-171700.0,1384,0,0,0
214500,59300.0,-155200.0,1384,0,0,0
214500,44300.0,-170200.0,1384,0,0,0
214500,32600.0,-181900.0,1384,0,0,0
214500,57700.0,-156800.0,1384,0,0,0
214500,39100.0,-175400.0,1384,0,0,0
214500,41700.0,-172800.0,1384,0,0,0
214500,34900.0,-179600.0,1384,0,0,0
214500,33300.0,-181200.0,1384,0,0,0
214500,43800.0,-170700.0,1384,0,0,0
214500,39900.0,-174600.0,1384,0,0,0
214500,38900.0,-175600.0,1384,0,0,0
214500,38300.0,-176200.0,1384,0,0,0
214500,47100.0,-167400.0,1384,0,0,0
214500,36400.0,-178100.0,1384,0,0,0
214500,46700.0,-167800.0,1384,0,0,0
214500,34200.0,-180300.0,1384,0,0,0
214500,36300.0,-178200.0,1384,0,0,0
214500,34700.0,-179800.0,1384,0,0,0
214500,32400.0,-182100.0,1384,0,0,0
214500,35000.0,-179500.0,1384,0,0,0
214500,36800.0,-177700.0,1384,0,0,0
214500,86600.0,-127900.0,1384,0,0,0
214500,43400.0,-171100.0,1384,0,0,0
214500,67200.0,-147300.0,1384,0,0,0
214500,38000.0,-176500.0,1384,0,0,0
214500,37700.0,-176800.0,1384,0,0,0
214500,36800.0,-177700.0,1384,0,0,0
214500,42700.0,-171800.0,1384,0,0,0
214500,46400.0,-168100.0,1384,0,0,0
214500,43000.0,-171500.0,1384,0,0,0
214500,35600.0,-178900.0,1384,0,0,0
214500,42600.0,-171900.0,1384,0,0,0
214500,42300.0,-172200.0,1384,0,0,0
214500,36700.0,-177800.0,1384,0,0,0
214500,35400.0,-179100.0,1384,0,0,0
214500,34300.0,-180200.0,1384,0,0,0
214500,44400.0,-170100.0,1384,0,0,0
214500,35100.0,-179400.0,1384,0,0,0
214500,40600.0,-173900.0,1384,0,0,0
214500,40300.0,-174200.0,1384,0,0,0
214500,40200.0,-174300.0,1384,0,0,0
214500,40200.0,-174300.0,1384,0,0,0
214500,35700.0,-178800.0,1384,0,0,0
214500,46000.0,-168500.0,1384,0,0,0
214500,46100.0,-168400.0,1384,0,0,0
214500,40200.0,-174300.0,1384,0,0,0
214500,64400.0,-150100.0,1384,0,0,0
214500,41500.0,-173000.0,1384,0,0,0
214500,58900.0,-155600.0,1384,0,0,0
214500,35900.0,-178600.0,1384,0,0,0
214500,42500.0,-172000.0,1384,0,0,0
214500,38400.0,-176100.0,1384,0,0,0
214500,40200.0,-174300.0,1384,0,0,0
214500,38200.0,-176300.0,1384,0,0,0
214500,42100.0,-172400.0,1384,0,0,0
214500,33100.0,-181400.0,1384,0,0,0
214500,41700.0,-172800.0,1384,0,0,0
214500,40200.0,-174300.0,1384,0,0,0
214500,39500.0,-175000.0,1384,0,0,0
214500,34800.0,-179700.0,1384,0,0,0
214500,59000.0,-155500.0,1384,0,0,0
214500,44500.0,-170000.0,1384,0,0,0
214500,35500.0,-179000.0,1384,0,0,0
214500,45500.0,-169000.0,1384,0,0,0
214500,36300.0,-178200.0,1384,0,0,0
214500,37100.0,-177400.0,1384,0,0,0
214500,38600.0,-175900.0,1384,0,0,0
214500,33900.0,-180600.0,1384,0,0,0
214500,37600.0,-176900.0,1384,0,0,0
214500,40300.0,-174200.0,1384,0,0,0
214500,38400.0,-176100.0,1384,0,0,0
214500,37300.0,-177200.0,1384,0,0,0
214500,34400.0,-180100.0,1384,0,0,0
214500,42700.0,-171800.0,1384,0,0,0
214500,44100.0,-170400.0,1384,0,0,0
