total_prize_real,net_profit_real,max_drawdown,total_cost,hit_6_1,hit_6_0,hit_5_1,hit_5_0,hit_4_1,hit_4_0,hit_3_1,hit_3_0,hit_2_1,hit_1_1
176700.0,-637700.0,-637700,814400,0,0,0,1,4,24,40,227,198,432
139300.0,-675100.0,-675100,814400,0,0,0,0,1,21,40,270,169,417
294700.0,-519700.0,-519700,814400,0,0,1,0,1,21,38,233,220,414
194300.0,-620100.0,-620100,814400,0,0,0,1,8,25,28,262,187,475
174600.0,-639800.0,-639800,814400,0,0,0,1,4,23,33,238,203,426
179600.0,-634800.0,-634800,814400,0,0,0,1,4,17,33,268,231,438
162100.0,-652300.0,-652300,814400,0,0,0,1,1,24,49,221,172,428
148700.0,-665700.0,-665700,814400,0,0,0,0,3,23,34,262,182,421
146000.0,-668400.0,-668400,814400,0,0,0,0,3,15,29,242,211,440
134000.0,-680400.0,-680400,814400,0,0,0,0,0,16,41,253,185,425
165500.0,-648900.0,-648900,814400,0,0,0,0,5,21,41,265,196,466
153300.0,-661100.0,-661100,814400,0,0,0,0,3,22,34,244,202,453
164400.0,-650000.0,-650000,814400,0,0,0,1,2,16,35,280,181,454
156400.0,-658000.0,-658000,814400,0,0,0,0,3,24,44,253,183,457
195200.0,-619200.0,-619200,814400,0,0,0,2,3,23,38,276,186,448
177400.0,-637000.0,-637000,814400,0,0,0,1,5,14,46,249,185,459
170600.0,-643800.0,-643800,814400,0,0,0,1,4,23,41,221,172,433
172000.0,-642400.0,-642400,814400,0,0,0,1,4,12,34,280,184,480
478300.0,-336100.0,-336100,814400,0,0,2,1,3,19,46,245,212,458
147000.0,-667400.0,-669900,814400,0,0,0,0,2,23,33,254,195,430
153000.0,-661400.0,-661400,814400,0,0,0,0,2,30,32,260,196,430
136100.0,-678300.0,-678300,814400,0,0,0,0,1,12,29,246,204,455
153400.0,-661000.0,-661000,814400,0,0,0,0,2,22,44,261,195,451
163500.0,-650900.0,-650900,814400,0,0,0,1,1,16,36,260,200,463
298100.0,-516300.0,-516300,814400,0,0,1,0,1,19,41,268,195,467
152700.0,-661700.0,-661700,814400,0,0,0,0,4,16,32,258,189,475
176500.0,-637900.0,-637900,814400,0,0,0,1,4,18,37,238,218,439
168500.0,-645900.0,-645900,814400,0,0,0,0,6,25,36,253,196,456
153200.0,-661200.0,-662400,814400,0,0,0,0,3,15,44,273,207,429
158400.0,-656000.0,-656000,814400,0,0,0,0,5,16,44,256,187,450
301000.0,-513400.0,-513400,814400,0,0,1,0,3,24,37,233,200,417
176000.0,-638400.0,-638400,814400,0,0,0,1,2,22,46,241,203,473
136100.0,-678300.0,-678300,814400,0,0,0,0,1,11,33,229,198,476
162900.0,-651500.0,-651500,814400,0,0,0,1,1,15,25,265,226,452
205600.0,-608800.0,-608800,814400,0,0,0,1,8,33,38,260,208,444
184200.0,-630200.0,-630200,814400,0,0,0,1,6,15,43,256,196,462
153400.0,-661000.0,-661000,814400,0,0,0,0,0,29,47,253,194,473
174100.0,-640300.0,-640300,814400,0,0,0,1,4,20,37,257,178,460
147900.0,-666500.0,-666500,814400,0,0,0,0,1,20,42,274,197,443
145500.0,-668900.0,-668900,814400,0,0,0,0,2,10,36,255,232,432
176600.0,-637800.0,-637800,814400,0,0,0,1,3,22,41,231,203,469
157400.0,-657000.0,-657000,814400,0,0,0,0,3,15,42,277,207,475
164000.0,-650400.0,-669400,814400,0,0,0,1,2,16,38,251,198,433
301500.0,-512900.0,-512900,814400,0,0,1,0,2,18,36,268,217,445
190000.0,-624400.0,-624400,814400,0,0,0,2,1,21,37,237,212,483
167200.0,-647200.0,-647200,814400,0,0,0,1,1,24,34,248,209,438
171000.0,-643400.0,-643400,814400,0,0,0,1,3,20,37,248,208,418
154700.0,-659700.0,-659700,814400,0,0,0,0,3,18,45,266,198,441
129300.0,-685100.0,-685100,814400,0,0,0,0,0,10,45,253,179,422
167000.0,-647400.0,-647400,814400,0,0,0,1,4,14,32,249,193,435
163300.0,-651100.0,-651100,814400,0,0,0,1,2,17,26,272,205,431
153000.0,-661400.0,-661400,814400,0,0,0,0,3,18,44,268,200,422
140800.0,-673600.0,-673600,814400,0,0,0,0,1,17,29,254,203,456
183000.0,-631400.0,-631400,814400,0,0,0,1,6,20,37,274,180,448
151400.0,-663000.0,-663000,814400,0,0,0,0,1,24,41,241,208,461
157400.0,-657000.0,-657000,814400,0,0,0,0,4,18,38,268,187,476
154300.0,-660100.0,-660100,814400,0,0,0,0,3,23,39,256,187,453
156100.0,-658300.0,-658300,814400,0,0,0,0,3,23,34,277,207,430
158400.0,-656000.0,-656000,814400,0,0,0,0,5,19,28,234,220,446
174100.0,-640300.0,-640300,814400,0,0,0,1,3,25,36,271,188,430
138200.0,-676200.0,-676200,814400,0,0,0,0,2,11,39,253,200,405
194300.0,-620100.0,-620100,814400,0,0,0,2,2,27,38,263,197,438
313400.0,-501000.0,-501000,814400,0,0,1,0,6,23,42,250,181,430
152900.0,-661500.0,-661500,814400,0,0,0,0,1,25,40,283,202,442
167000.0,-647400.0,-647400,814400,0,0,0,1,1,26,32,248,201,444
152500.0,-661900.0,-661900,814400,0,0,0,0,4,17,43,251,181,444
147900.0,-666500.0,-666500,814400,0,0,0,0,1,20,37,241,230,430
154700.0,-659700.0,-659700,814400,0,0,0,0,5,17,36,220,183,481
141700.0,-672700.0,-672700,814400,0,0,0,0,1,18,35,251,207,428
156000.0,-658400.0,-658400,814400,0,0,0,0,4,15,37,273,210,439
152000.0,-662400.0,-662400,814400,0,0,0,0,3,22,38,242,190,450
165900.0,-648500.0,-648500,814400,0,0,0,0,4,20,45,286,213,447
165900.0,-648500.0,-648500,814400,0,0,0,0,5,22,37,262,215,443
165100.0,-649300.0,-649300,814400,0,0,0,1,3,12,30,271,201,442
147500.0,-666900.0,-666900,814400,0,0,0,0,2,22,34,261,189,444
139600.0,-674800.0,-674800,814400,0,0,0,0,1,18,39,247,173,463
178000.0,-636400.0,-636400,814400,0,0,0,1,4,13,46,249,200,483
148800.0,-665600.0,-665600,814400,0,0,0,0,0,25,51,274,178,454
156500.0,-657900.0,-657900,814400,0,0,0,0,1,29,42,247,211,456
154700.0,-659700.0,-659700,814400,0,0,0,0,2,29,38,254,196,437
181000.0,-633400.0,-633400,814400,0,0,0,1,4,24,40,269,196,437
145600.0,-668800.0,-668800,814400,0,0,0,0,1,25,30,249,197,453
193600.0,-620800.0,-620800,814400,0,0,0,2,3,22,35,255,183,479
167400.0,-647000.0,-647000,814400,0,0,0,1,1,18,34,271,225,433
175600.0,-638800.0,-638800,814400,0,0,0,1,4,19,26,267,214,445
142000.0,-672400.0,-672400,814400,0,0,0,0,1,14,44,270,195,432
151700.0,-662700.0,-662700,814400,0,0,0,0,1,22,37,276,212,453
154300.0,-660100.0,-660100,814400,0,0,0,0,2,27,28,253,204,474
159700.0,-654700.0,-654700,814400,0,0,0,1,0,28,30,253,190,420
147000.0,-667400.0,-667400,814400,0,0,0,0,1,23,41,277,179,447
150500.0,-663900.0,-663900,814400,0,0,0,0,3,17,41,271,190,434
311600.0,-502800.0,-510400,814400,0,0,1,0,3,21,39,262,219,472
163800.0,-650600.0,-650600,814400,0,0,0,1,3,15,40,230,187,434
148700.0,-665700.0,-665700,814400,0,0,0,0,4,15,45,237,183,424
157900.0,-656500.0,-656500,814400,0,0,0,0,4,22,40,265,193,432
157900.0,-656500.0,-656500,814400,0,0,0,0,5,17,38,247,209,426
151300.0,-663100.0,-663100,814400,0,0,0,0,2,23,34,258,210,435
153800.0,-660600.0,-660600,814400,0,0,0,1,1,15,37,246,201,382
136500.0,-677900.0,-677900,814400,0,0,0,0,1,13,30,273,178,472
145900.0,-668500.0,-668500,814400,0,0,0,0,2,19,35,253,201,432
193000.0,-621400.0,-621400,814400,0,0,0,2,1,19,40,247,229,473
317500.0,-496900.0,-496900,814400,0,0,1,1,2,19,35,258,213,419
159300.0,-655100.0,-655100,814400,0,0,0,0,3,21,32,250,229,469
160500.0,-653900.0,-653900,814400,0,0,0,0,5,23,27,247,198,470
186700.0,-627700.0,-627700,814400,0,0,0,1,5,22,34,199,243,470
147500.0,-666900.0,-666900,814400,0,0,0,0,2,17,39,242,209,443
152300.0,-662100.0,-662100,814400,0,0,0,0,4,22,39,244,173,441
173000.0,-641400.0,-641400,814400,0,0,0,0,4,32,43,247,211,473
172400.0,-642000.0,-642000,814400,0,0,0,0,8,23,43,237,190,431
156900.0,-657500.0,-657500,814400,0,0,0,0,3,21,35,286,184,487
174500.0,-639900.0,-639900,814400,0,0,0,1,5,13,46,259,182,434
149600.0,-664800.0,-664800,814400,0,0,0,0,4,16,37,247,184,445
145200.0,-669200.0,-669200,814400,0,0,0,0,2,19,31,244,213,426
160300.0,-654100.0,-654100,814400,0,0,0,1,2,15,32,228,202,443
327400.0,-487000.0,-487000,814400,0,0,1,1,5,17,41,243,195,441
168300.0,-646100.0,-646100,814400,0,0,0,1,2,19,38,242,214,429
156500.0,-657900.0,-657900,814400,0,0,0,0,3,27,38,232,198,449
154300.0,-660100.0,-660100,814400,0,0,0,0,3,14,32,262,229,463
153300.0,-661100.0,-661100,814400,0,0,0,0,3,20,42,242,213,417
155700.0,-658700.0,-658700,814400,0,0,0,0,3,25,32,264,214,417
160100.0,-654300.0,-654300,814400,0,0,0,1,1,14,42,268,200,413
450800.0,-363600.0,-371300,814400,0,0,2,0,1,22,31,253,219,477
156000.0,-658400.0,-658400,814400,0,0,0,0,3,19,37,250,210,470
170900.0,-643500.0,-643500,814400,0,0,0,1,3,26,42,229,190,404
145200.0,-669200.0,-669200,814400,0,0,0,0,2,24,30,242,192,434
132600.0,-681800.0,-681800,814400,0,0,0,0,0,21,26,271,174,435
161600.0,-652800.0,-652800,814400,0,0,0,0,4,30,23,235,187,515
160900.0,-653500.0,-653500,814400,0,0,0,1,3,11,23,255,195,464
134400.0,-680000.0,-680000,814400,0,0,0,0,1,13,31,243,193,447
147500.0,-666900.0,-666900,814400,0,0,0,0,1,25,37,250,189,459
161500.0,-652900.0,-652900,814400,0,0,0,1,1,15,37,239,200,468
183600.0,-630800.0,-630800,814400,0,0,0,1,5,27,26,271,188,469
144000.0,-670400.0,-670400,814400,0,0,0,0,1,19,39,268,180,464
159000.0,-655400.0,-655400,814400,0,0,0,0,5,24,34,240,177,468
152400.0,-662000.0,-662000,814400,0,0,0,0,4,17,29,285,200,427
155500.0,-658900.0,-658900,814400,0,0,0,1,0,16,32,252,209,429
157700.0,-656700.0,-656700,814400,0,0,0,0,3,24,39,245,216,432
159700.0,-654700.0,-654700,814400,0,0,0,0,4,14,39,258,218,475
165900.0,-648500.0,-648500,814400,0,0,0,1,1,22,37,267,209,410
138700.0,-675700.0,-675700,814400,0,0,0,0,1,14,36,251,193,454
147200.0,-667200.0,-667200,814400,0,0,0,0,1,17,43,261,210,443
169500.0,-644900.0,-644900,814400,0,0,0,1,2,19,35,243,225,430
162100.0,-652300.0,-652300,814400,0,0,0,0,6,13,38,254,211,449
181900.0,-632500.0,-632500,814400,0,0,0,1,4,21,46,274,188,457
189900.0,-624500.0,-624500,814400,0,0,0,2,1,22,30,280,218,447
184200.0,-630200.0,-630200,814400,0,0,0,1,4,27,35,259,211,445
169800.0,-644600.0,-644600,814400,0,0,0,1,3,21,29,262,205,422
164000.0,-650400.0,-650400,814400,0,0,0,0,4,25,47,262,204,422
146900.0,-667500.0,-667500,814400,0,0,0,0,2,15,37,259,200,462
164500.0,-649900.0,-649900,814400,0,0,0,0,5,23,40,249,198,456
169100.0,-645300.0,-645300,814400,0,0,0,1,3,19,38,257,190,430
151700.0,-662700.0,-662700,814400,0,0,0,0,3,26,28,274,186,431
160600.0,-653800.0,-653800,814400,0,0,0,0,4,24,41,275,183,449
333200.0,-481200.0,-481200,814400,0,0,1,1,3,24,42,280,213,446
161300.0,-653100.0,-653100,814400,0,0,0,0,5,21,37,218,217,445
166100.0,-648300.0,-648300,814400,0,0,0,0,6,19,47,245,193,450
150300.0,-664100.0,-664100,814400,0,0,0,0,2,22,35,259,187,474
160700.0,-653700.0,-653700,814400,0,0,0,0,4,23,44,252,206,423
138900.0,-675500.0,-675500,814400,0,0,0,0,1,21,33,262,167,453
151600.0,-662800.0,-662800,814400,0,0,0,0,2,21,33,250,211,464
200900.0,-613500.0,-613500,814400,0,0,0,2,4,19,39,251,209,472
147000.0,-667400.0,-667400,814400,0,0,0,0,1,22,39,239,190,479
136300.0,-678100.0,-678100,814400,0,0,0,0,1,20,30,249,192,410
161800.0,-652600.0,-652600,814400,0,0,0,0,6,20,36,238,204,428
287200.0,-527200.0,-527200,814400,0,0,1,0,1,15,35,256,175,466
320100.0,-494300.0,-494300,814400,0,0,1,1,3,16,45,244,185,459
200000.0,-614400.0,-614400,814400,0,0,0,2,5,20,31,232,213,458
168900.0,-645500.0,-645500,814400,0,0,0,1,3,12,44,266,188,455
156800.0,-657600.0,-657600,814400,0,0,0,0,5,16,40,226,206,442
156700.0,-657700.0,-657700,814400,0,0,0,0,3,21,44,232,222,427
149100.0,-665300.0,-665300,814400,0,0,0,0,2,10,50,266,212,441
189400.0,-625000.0,-625000,814400,0,0,0,1,4,38,40,241,195,439
160900.0,-653500.0,-653500,814400,0,0,0,0,3,29,50,239,175,468
185000.0,-629400.0,-629400,814400,0,0,0,1,7,15,32,262,208,444
168600.0,-645800.0,-645800,814400,0,0,0,0,5,21,35,263,218,479
174200.0,-640200.0,-640200,814400,0,0,0,1,2,20,42,271,211,441
183400.0,-631000.0,-637400,814400,0,0,0,1,6,15,31,253,208,481
162800.0,-651600.0,-651600,814400,0,0,0,1,1,14,37,251,208,461
142800.0,-671600.0,-671600,814400,0,0,0,0,2,15,33,268,187,454
162700.0,-651700.0,-651700,814400,0,0,0,1,2,19,26,251,203,434
151200.0,-663200.0,-663200,814400,0,0,0,0,3,18,34,268,203,438
151600.0,-662800.0,-662800,814400,0,0,0,0,3,17,32,271,218,425
173200.0,-641200.0,-652400,814400,0,0,0,1,4,16,40,274,194,422
170200.0,-644200.0,-644200,814400,0,0,0,1,2,21,36,279,178,475
165100.0,-649300.0,-649300,814400,0,0,0,0,3,27,42,250,214,469
362700.0,-451700.0,-596100,814400,0,0,1,2,7,25,27,260,205,469
320700.0,-493700.0,-493700,814400,0,0,1,1,3,23,37,269,171,444
178000.0,-636400.0,-636400,814400,0,0,0,2,0,18,38,258,199,428
207000.0,-607400.0,-607400,814400,0,0,0,2,5,17,47,271,195,485
188100.0,-626300.0,-626300,814400,0,0,0,2,3,20,30,251,183,464
146800.0,-667600.0,-667600,814400,0,0,0,0,3,17,41,263,181,423
186400.0,-628000.0,-628000,814400,0,0,0,1,4,28,42,269,214,415
144500.0,-669900.0,-669900,814400,0,0,0,0,2,18,40,257,192,420
139800.0,-674600.0,-674600,814400,0,0,0,0,2,22,27,241,190,413
176000.0,-638400.0,-638400,814400,0,0,0,1,2,26,50,264,187,434
189000.0,-625400.0,-625400,814400,0,0,0,1,6,26,39,249,196,445
152200.0,-662200.0,-662200,814400,0,0,0,0,2,18,34,256,229,448
164600.0,-649800.0,-649800,814400,0,0,0,0,4,20,41,271,214,463
199400.0,-615000.0,-615000,814400,0,0,0,2,4,26,40,268,179,440
155300.0,-659100.0,-659600,814400,0,0,0,0,2,23,29,257,211,494
168100.0,-646300.0,-649400,814400,0,0,0,0,6,20,34,258,206,475
172200.0,-642200.0,-642200,814400,0,0,0,1,5,13,28,247,218,423
145200.0,-669200.0,-669200,814400,0,0,0,0,2,20,37,272,198,396
158500.0,-655900.0,-655900,814400,0,0,0,0,2,25,42,231,230,446
146900.0,-667500.0,-667500,814400,0,0,0,0,1,24,24,264,205,467
156300.0,-658100.0,-658100,814400,0,0,0,0,4,19,47,246,193,431
151900.0,-662500.0,-662500,814400,0,0,0,0,2,29,31,247,206,424
182900.0,-631500.0,-631500,814400,0,0,0,1,7,19,30,262,189,437
205700.0,-608700.0,-608700,814400,0,0,0,2,3,23,42,258,228,471
165500.0,-648900.0,-648900,814400,0,0,0,1,1,21,34,276,189,457
161100.0,-653300.0,-653300,814400,0,0,0,1,2,14,41,254,192,417
175600.0,-638800.0,-638800,814400,0,0,0,1,4,20,40,250,190,446
138300.0,-676100.0,-676100,814400,0,0,0,0,0,13,41,250,203,459
166600.0,-647800.0,-647800,814400,0,0,0,0,6,20,40,264,214,414
158200.0,-656200.0,-656200,814400,0,0,0,0,5,24,41,227,183,433
171700.0,-642700.0,-642700,814400,0,0,0,1,3,18,38,290,178,455
177400.0,-637000.0,-637000,814400,0,0,0,1,3,26,37,263,201,433
302500.0,-511900.0,-511900,814400,0,0,1,0,3,20,35,290,188,439
302100.0,-512300.0,-512300,814400,0,0,1,0,4,9,36,271,213,448
300000.0,-514400.0,-653000,814400,0,0,1,0,2,17,37,262,209,456
157300.0,-657100.0,-657100,814400,0,0,0,0,4,21,40,277,180,448
162600.0,-651800.0,-651800,814400,0,0,0,0,3,27,46,235,206,459
160800.0,-653600.0,-653600,814400,0,0,0,1,2,12,30,253,205,449
139200.0,-675200.0,-675200,814400,0,0,0,0,1,20,40,254,183,412
149800.0,-664600.0,-664600,814400,0,0,0,0,3,20,28,237,206,457
147800.0,-666600.0,-666600,814400,0,0,0,0,2,16,33,256,205,472
152100.0,-662300.0,-662300,814400,0,0,0,0,3,15,46,250,183,481
149800.0,-664600.0,-664600,814400,0,0,0,0,1,15,34,289,219,475
137100.0,-677300.0,-677300,814400,0,0,0,0,1,14,38,251,180,456
148600.0,-665800.0,-665800,814400,0,0,0,0,2,19,37,235,196,479
158400.0,-656000.0,-656000,814400,0,0,0,0,3,22,41,264,195,470
166400.0,-648000.0,-648000,814400,0,0,0,1,2,16,38,250,194,466
207800.0,-606600.0,-606600,814400,0,0,0,3,4,15,29,264,193,432
171000.0,-643400.0,-643400,814400,0,0,0,1,3,16,41,242,199,458
154500.0,-659900.0,-659900,814400,0,0,0,0,2,22,37,279,200,462
299300.0,-515100.0,-515100,814400,0,0,1,0,4,16,36,265,192,412
151100.0,-663300.0,-663300,814400,0,0,0,0,5,11,38,248,194,435
193500.0,-620900.0,-620900,814400,0,0,0,2,6,13,21,238,208,453
134400.0,-680000.0,-680000,814400,0,0,0,0,0,14,36,241,190,467
306800.0,-507600.0,-644700,814400,0,0,1,0,4,18,36,281,201,437
144200.0,-670200.0,-670200,814400,0,0,0,0,2,17,33,246,189,470
162000.0,-652400.0,-652400,814400,0,0,0,0,3,20,42,266,225,456
152200.0,-662200.0,-662200,814400,0,0,0,0,3,21,33,290,196,420
143000.0,-671400.0,-671400,814400,0,0,0,0,1,18,36,257,204,437
168300.0,-646100.0,-646100,814400,0,0,0,0,5,25,46,239,200,460
139100.0,-675300.0,-675300,814400,0,0,0,0,1,13,36,273,198,434
141800.0,-672600.0,-672600,814400,0,0,0,0,1,20,28,277,194,441
162400.0,-652000.0,-652000,814400,0,0,0,1,1,16,44,246,194,446
157100.0,-657300.0,-657300,814400,0,0,0,0,2,24,34,276,207,473
150500.0,-663900.0,-663900,814400,0,0,0,0,3,21,35,240,195,447
153400.0,-661000.0,-661000,814400,0,0,0,0,2,26,36,234,209,450
202400.0,-612000.0,-612000,814400,0,0,0,2,5,21,45,246,195,440
185400.0,-629000.0,-629000,814400,0,0,0,2,2,23,36,217,196,437
294000.0,-520400.0,-520400,814400,0,0,1,0,0,20,35,266,218,438
166800.0,-647600.0,-647600,814400,0,0,0,1,2,25,28,259,199,419
178300.0,-636100.0,-636100,814400,0,0,0,1,1,30,42,235,212,476
143600.0,-670800.0,-670800,814400,0,0,0,0,1,17,33,262,207,452
156400.0,-658000.0,-658000,814400,0,0,0,0,4,22,34,278,179,456
187400.0,-627000.0,-627000,814400,0,0,0,1,5,29,41,263,202,411
325900.0,-488500.0,-590100,814400,0,0,1,1,2,16,44,260,242,431
309200.0,-505200.0,-505200,814400,0,0,1,0,5,13,41,234,196,498
166100.0,-648300.0,-648300,814400,0,0,0,1,2,17,29,267,213,436
151000.0,-663400.0,-663400,814400,0,0,0,0,3,19,41,253,193,435
156600.0,-657800.0,-657800,814400,0,0,0,0,4,21,35,259,194,451
150300.0,-664100.0,-664100,814400,0,0,0,0,3,17,37,261,191,456
153200.0,-661200.0,-661200,814400,0,0,0,0,5,11,31,264,214,428
155400.0,-659000.0,-659000,814400,0,0,0,0,5,17,32,237,193,467
169200.0,-645200.0,-645200,814400,0,0,0,1,3,17,43,250,189,436
144400.0,-670000.0,-670000,814400,0,0,0,0,2,21,34,293,178,411
164800.0,-649600.0,-650500,814400,0,0,0,0,5,26,36,234,212,438
307900.0,-506500.0,-506500,814400,0,0,1,0,3,20,35,281,208,462
313400.0,-501000.0,-612300,814400,0,0,1,1,1,13,38,236,224,454
150600.0,-663800.0,-663800,814400,0,0,0,0,1,32,34,252,182,458
171800.0,-642600.0,-642600,814400,0,0,0,1,2,22,41,245,194,465
147200.0,-667200.0,-667200,814400,0,0,0,0,3,18,34,251,202,417
155500.0,-658900.0,-658900,814400,0,0,0,0,4,16,37,245,223,428
166300.0,-648100.0,-648100,814400,0,0,0,1,3,19,24,241,206,442
164900.0,-649500.0,-649500,814400,0,0,0,1,2,19,44,263,177,424
140300.0,-674100.0,-674100,814400,0,0,0,0,2,16,36,253,191,416
138700.0,-675700.0,-675700,814400,0,0,0,0,2,17,35,226,190,425
148600.0,-665800.0,-665800,814400,0,0,0,0,3,16,30,250,210,448
147200.0,-667200.0,-667200,814400,0,0,0,0,1,15,43,270,208,454
163200.0,-651200.0,-652400,814400,0,0,0,1,1,16,45,268,187,442
163100.0,-651300.0,-651300,814400,0,0,0,0,6,18,46,237,185,456
173900.0,-640500.0,-640500,814400,0,0,0,1,4,13,37,285,195,452
174800.0,-639600.0,-639900,814400,0,0,0,1,3,19,40,248,196,476
173000.0,-641400.0,-641400,814400,0,0,0,1,4,19,35,247,192,447
144900.0,-669500.0,-669500,814400,0,0,0,0,1,25,34,251,194,434
163000.0,-651400.0,-651400,814400,0,0,0,1,1,19,34,276,191,444
207300.0,-607100.0,-618400,814400,0,0,0,2,6,18,44,265,188,472
168900.0,-645500.0,-645500,814400,0,0,0,1,4,13,38,245,185,458
149900.0,-664500.0,-664500,814400,0,0,0,0,2,22,48,260,169,453
140300.0,-674100.0,-674100,814400,0,0,0,0,2,15,39,244,195,413
143100.0,-671300.0,-671300,814400,0,0,0,0,2,15,37,282,176,449
163400.0,-651000.0,-651000,814400,0,0,0,1,0,19,41,254,207,450
170400.0,-644000.0,-644000,814400,0,0,0,1,4,19,41,221,179,449
155100.0,-659300.0,-659300,814400,0,0,0,0,3,26,32,258,196,445
155700.0,-658700.0,-658700,814400,0,0,0,0,4,22,34,253,177,478
165300.0,-649100.0,-649100,814400,0,0,0,1,2,13,43,272,180,465
159900.0,-654500.0,-654500,814400,0,0,0,0,6,21,28,251,189,450
146400.0,-668000.0,-668000,814400,0,0,0,0,2,22,39,207,203,439
176900.0,-637500.0,-637500,814400,0,0,0,1,3,27,37,232,203,447
167000.0,-647400.0,-647400,814400,0,0,0,1,2,21,36,257,190,441
148200.0,-666200.0,-666200,814400,0,0,0,0,1,29,32,276,167,472
151900.0,-662500.0,-662500,814400,0,0,0,0,3,17,33,273,213,432
165100.0,-649300.0,-649300,814400,0,0,0,0,6,21,45,250,189,435
135600.0,-678800.0,-678800,814400,0,0,0,0,0,17,40,251,196,417
165600.0,-648800.0,-648800,814400,0,0,0,1,1,28,40,225,161,485
160700.0,-653700.0,-653700,814400,0,0,0,0,2,27,43,235,216,472
172000.0,-642400.0,-642400,814400,0,0,0,1,2,22,43,269,207,409
141200.0,-673200.0,-673200,814400,0,0,0,0,1,20,38,237,188,447
177500.0,-636900.0,-636900,814400,0,0,0,1,3,21,41,229,200,494
148900.0,-665500.0,-665500,814400,0,0,0,0,4,13,36,259,169,484
170600.0,-643800.0,-643800,814400,0,0,0,1,2,18,36,271,208,451
151500.0,-662900.0,-662900,814400,0,0,0,0,4,23,38,233,187,412
467500.0,-346900.0,-346900,814400,0,0,2,0,6,15,40,246,230,449
152600.0,-661800.0,-661800,814400,0,0,0,0,3,23,33,271,191,437
185700.0,-628700.0,-628700,814400,0,0,0,2,3,18,29,260,197,423
173300.0,-641100.0,-641100,814400,0,0,0,0,7,23,32,234,222,463
295400.0,-519000.0,-519000,814400,0,0,1,0,1,17,31,267,213,461
168500.0,-645900.0,-645900,814400,0,0,0,0,6,23,32,250,207,469
136800.0,-677600.0,-677600,814400,0,0,0,0,0,16,27,258,206,462
141100.0,-673300.0,-673300,814400,0,0,0,0,2,13,23,255,204,472
196200.0,-618200.0,-618200,814400,0,0,0,1,7,25,39,280,190,466
284900.0,-529500.0,-529500,814400,0,0,1,0,0,12,35,271,206,430
187800.0,-626600.0,-626600,814400,0,0,0,1,7,22,39,263,182,439
151200.0,-663200.0,-663200,814400,0,0,0,0,3,19,31,240,210,456
161800.0,-652600.0,-652600,814400,0,0,0,1,1,13,36,265,205,455
144100.0,-670300.0,-670300,814400,0,0,0,0,2,15,44,229,193,450
179300.0,-635100.0,-635100,814400,0,0,0,2,0,18,34,276,187,463
161600.0,-652800.0,-652800,814400,0,0,0,0,3,20,55,266,206,438
171900.0,-642500.0,-642500,814400,0,0,0,0,6,26,37,269,204,446
171500.0,-642900.0,-642900,814400,0,0,0,1,3,28,26,242,201,423
167700.0,-646700.0,-646700,814400,0,0,0,0,6,25,30,251,208,450
147600.0,-666800.0,-666800,814400,0,0,0,0,3,9,42,247,187,495
162000.0,-652400.0,-652400,814400,0,0,0,1,2,16,27,266,214,410
189200.0,-625200.0,-625200,814400,0,0,0,2,4,14,39,249,185,445
164200.0,-650200.0,-650200,814400,0,0,0,0,5,23,21,284,210,470
149500.0,-664900.0,-664900,814400,0,0,0,0,3,20,34,252,199,429
149300.0,-665100.0,-665100,814400,0,0,0,0,2,22,37,268,198,425
151900.0,-662500.0,-662500,814400,0,0,0,0,0,19,50,273,210,474
150500.0,-663900.0,-663900,814400,0,0,0,0,2,23,41,262,212,391
204200.0,-610200.0,-610200,814400,0,0,0,2,5,24,39,244,201,448
152900.0,-661500.0,-661500,814400,0,0,0,0,2,17,43,266,219,437
170400.0,-644000.0,-644000,814400,0,0,0,1,2,19,44,253,198,447
129100.0,-685300.0,-685300,814400,0,0,0,0,1,13,23,234,203,415
153600.0,-660800.0,-660800,814400,0,0,0,0,3,21,33,267,203,443
151600.0,-662800.0,-662800,814400,0,0,0,0,2,23,35,252,206,448
177400.0,-637000.0,-639100,814400,0,0,0,1,2,32,35,246,198,456
150100.0,-664300.0,-664300,814400,0,0,0,0,2,24,36,267,185,448
164200.0,-650200.0,-650200,814400,0,0,0,1,2,20,37,258,201,394
168500.0,-645900.0,-645900,814400,0,0,0,1,3,16,38,222,221,421
149200.0,-665200.0,-665200,814400,0,0,0,0,4,15,30,255,200,437
169200.0,-645200.0,-645200,814400,0,0,0,0,5,24,38,270,206,466
168900.0,-645500.0,-645500,814400,0,0,0,1,2,21,38,254,195,445
304500.0,-509900.0,-509900,814400,0,0,1,0,5,23,25,222,200,439
146800.0,-667600.0,-667600,814400,0,0,0,0,2,19,37,266,194,434
152400.0,-662000.0,-662000,814400,0,0,0,0,5,15,40,250,176,442
170600.0,-643800.0,-643800,814400,0,0,0,1,3,14,32,267,200,479
289500.0,-524900.0,-524900,814400,0,0,1,0,3,14,26,253,181,444
142000.0,-672400.0,-672400,814400,0,0,0,0,1,19,30,266,178,486
161700.0,-652700.0,-652700,814400,0,0,0,1,3,14,35,222,188,447
180400.0,-634000.0,-634000,814400,0,0,0,1,5,20,34,253,199,457
137900.0,-676500.0,-676500,814400,0,0,0,0,1,11,34,267,204,440
138900.0,-675500.0,-675500,814400,0,0,0,0,0,21,34,229,202,452
